id,generic_name,scientific_name,english_name,sex,file_url,length,license,location,bird_type,also,smp,seen,regnr,file,source
1035741,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1035741/download,150,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong,_Wing_noise_and_snapping_of_beaks_at_adjacent_tui",['Vanellus miles'],48000,yes,,https://xeno-canto.org/1035741/download,Xeno-Canto
1034195,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034195/download,155,//creativecommons.org/licenses/by-nc-sa/4.0/,"Otarawairere,_Whakatane","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1034195/download,Xeno-Canto
1034194,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034194/download,38,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1034194/download,Xeno-Canto
1034193,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034193/download,86,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1034193/download,Xeno-Canto
1034192,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034192/download,268,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1034192/download,Xeno-Canto
1034190,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034190/download,222,//creativecommons.org/licenses/by-nc-sa/4.0/,"Otanewainuku_Reserve,_Bay_of_Plenty","call,_song,_subsong,_Bees_in_tree_blossoms,_road_noise_from_passing_traffic",[],48000,yes,,https://xeno-canto.org/1034190/download,Xeno-Canto
1034189,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034189/download,37,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tahawai,_western_Bay_of_Plenty","call,_song,_subsong,_River_in_background",['Passer domesticus'],48000,yes,,https://xeno-canto.org/1034189/download,Xeno-Canto
1034188,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1034188/download,197,//creativecommons.org/licenses/by-nc-sa/4.0/,"White_Horse_Drive,_Whakatane","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1034188/download,Xeno-Canto
1032973,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032973/download,132,//creativecommons.org/licenses/by-nc-sa/4.0/,"Otanewainuku_Reserve,_Bay_of_Plenty","call,_song,_subsong,_Bees","['Acridotheres tristis', 'Passer domesticus']",48000,yes,,https://xeno-canto.org/1032973/download,Xeno-Canto
1032970,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032970/download,72,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tahawai,_western_Bay_of_Plenty","call,_song,_subsong,_Background_noise_from_small_river_running_close_to_the_location",['Passer domesticus'],48000,yes,,https://xeno-canto.org/1032970/download,Xeno-Canto
1032968,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032968/download,219,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tahawai,_western_Bay_of_Plenty","call,_song,_subsong,_Sound_of_small_water_stream_running_close_to_track",['Passer domesticus'],48000,yes,,https://xeno-canto.org/1032968/download,Xeno-Canto
1032551,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032551/download,74,//creativecommons.org/licenses/by-nc-sa/4.0/,"Levley_Lane_Reserve_(near__Katikati),_Western_Bay_of_Plenty_District,_Bay_of_Plenty_Region","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1032551/download,Xeno-Canto
1032550,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032550/download,60,//creativecommons.org/licenses/by-nc-sa/4.0/,"Levley_Lane_Reserve_(near__Katikati),_Western_Bay_of_Plenty_District,_Bay_of_Plenty_Region","call,_song,_subsong,_Wing_noise,_some_local_traffic",[],48000,yes,,https://xeno-canto.org/1032550/download,Xeno-Canto
1032547,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032547/download,462,//creativecommons.org/licenses/by-nc-sa/4.0/,"Otanewainuku_Reserve,_Bay_of_Plenty","call,_song,_subsong,_Bees",[],48000,yes,,https://xeno-canto.org/1032547/download,Xeno-Canto
1032546,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032546/download,214,//creativecommons.org/licenses/by-nc-sa/4.0/,"Oropi,_Western_Bay_of_Plenty_District,_Bay_Of_Plenty","call,_song,_subsong,_Bees_in_background",[],48000,yes,,https://xeno-canto.org/1032546/download,Xeno-Canto
1032545,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032545/download,462,//creativecommons.org/licenses/by-nc-sa/4.0/,"Otanewainuku_Reserve,_Bay_of_Plenty","call,_song,_subsong,_Bees","['Anthornis melanura', 'Passer domesticus']",48000,yes,,https://xeno-canto.org/1032545/download,Xeno-Canto
1032544,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032544/download,166,//creativecommons.org/licenses/by-nc-sa/4.0/,"Shaw_Road,_Whakatane","call,_song,_Road_noise_from_nearby_main_highway.",['Passer domesticus'],48000,yes,,https://xeno-canto.org/1032544/download,Xeno-Canto
1032537,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1032537/download,25,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","song,_Sound_of_small_water_stream_running_close_to_track",[],48000,yes,,https://xeno-canto.org/1032537/download,Xeno-Canto
1027184,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1027184/download,156,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty","song,_Some_wind_noise_from_incoming_storm",['Anthornis melanura'],48000,yes,,https://xeno-canto.org/1027184/download,Xeno-Canto
1027183,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1027183/download,484,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty","song,_Some_wind_noise_from_incoming_storm",['Anthornis melanura'],48000,yes,,https://xeno-canto.org/1027183/download,Xeno-Canto
1027181,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1027181/download,97,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty","song,_Wind_in_background_from_incoming_storm",['Anthornis melanura'],48000,yes,,https://xeno-canto.org/1027181/download,Xeno-Canto
1018180,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1018180/download,54,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ōhope,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong",[],48000,yes,,https://xeno-canto.org/1018180/download,Xeno-Canto
1016906,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1016906/download,323,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ōhope,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong",['Passer domesticus'],48000,yes,,https://xeno-canto.org/1016906/download,Xeno-Canto
1016905,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1016905/download,106,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ōhope,_Whakatane_District,_Bay_of_Plenty","call,_song,_subsong",['Passer domesticus'],48000,yes,,https://xeno-canto.org/1016905/download,Xeno-Canto
1015676,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1015676/download,297,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ōhope,_Whakatane_District,_Bay_of_Plenty",song,[],48000,yes,,https://xeno-canto.org/1015676/download,Xeno-Canto
1015673,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/1015673/download,369,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ōhope,_Whakatane_District,_Bay_of_Plenty",song,['Anthornis melanura'],48000,yes,,https://xeno-canto.org/1015673/download,Xeno-Canto
961547,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/961547/download,50,//creativecommons.org/licenses/by-nc-sa/4.0/,"Makarora,_Queenstown-Lakes_District,_Otago",song,[],44100,no,,https://xeno-canto.org/961547/download,Xeno-Canto
958022,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/958022/download,53,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,"alarm_call,_song","['Anthornis melanura', 'Mohoua albicilla']",44100,yes,,https://xeno-canto.org/958022/download,Xeno-Canto
933621,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/933621/download,82,//creativecommons.org/licenses/by-nc-sa/4.0/,"Maraetotara,_Whakatane_District,_Bay_of_Plenty",song,"['Anthornis melanura', 'Passer domesticus']",48000,yes,,https://xeno-canto.org/933621/download,Xeno-Canto
932341,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/932341/download,401,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne,_Whakatane_District,_Bay_of_Plenty","song,_Sound_of_small_water_stream_running_close_to_track,_footsteps_of_people_walking",['Anthornis melanura'],48000,yes,,https://xeno-canto.org/932341/download,Xeno-Canto
858184,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/858184/download,193,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waikanae,_Kapiti_Coast_District,_Wellington",song,['Turdus philomelos'],44100,yes,,https://xeno-canto.org/858184/download,Xeno-Canto
858148,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/858148/download,81,//creativecommons.org/licenses/by-nc-sa/4.0/,"Kerr_Bay,_Nelson_Lakes_National_Park,_Tasman",song,[],44100,yes,,https://xeno-canto.org/858148/download,Xeno-Canto
857986,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/857986/download,57,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ngaherenga_DOC_campsite,_Pureora_Forest_Park,_Waikato_District.","song,_Cows_in_adjacent_farm_paddock",['Anthornis melanura'],48000,yes,,https://xeno-canto.org/857986/download,Xeno-Canto
857985,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/857985/download,192,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ngaherenga_DOC_campsite,_Pureora_Forest_Park,_Waikato_District.","song,_Cows_in_adjacent_farm_paddock",['Anthornis melanura'],48000,yes,,https://xeno-canto.org/857985/download,Xeno-Canto
845675,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/845675/download,60,//creativecommons.org/licenses/by-nc-sa/4.0/,"Taiko_Camp,_Chatham_Island_",song,[],48000,yes,,https://xeno-canto.org/845675/download,Xeno-Canto
844573,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/844573/download,7,//creativecommons.org/licenses/by-nc-sa/4.0/,"Whakatāne_Waiewe_Reserve,_Whakatane_District,_Bay_of_Plenty",song,[],44100,yes,,https://xeno-canto.org/844573/download,Xeno-Canto
844002,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/844002/download,76,//creativecommons.org/licenses/by-nc-sa/4.0/,"Kerr_Bay,_Nelson_Lakes_National_Park,_Tasman",song,['Nestor meridionalis'],44100,yes,,https://xeno-canto.org/844002/download,Xeno-Canto
842743,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842743/download,143,//creativecommons.org/licenses/by-nc-sa/4.0/,"Wainui_Bay,_Golden_Bay,_Tasman_District,_Tasman",song,['Anthornis melanura'],44100,yes,,https://xeno-canto.org/842743/download,Xeno-Canto
842649,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842649/download,37,//creativecommons.org/licenses/by-nc-sa/4.0/,"Kerr_Bay,_Nelson_Lakes_National_Park,_Tasman",song,[],44100,yes,,https://xeno-canto.org/842649/download,Xeno-Canto
842592,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842592/download,91,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waikanae,_Kapiti_Coast_District,_Wellington",song,"['Fringilla coelebs', 'Turdus merula', 'Passer domesticus']",44100,yes,,https://xeno-canto.org/842592/download,Xeno-Canto
842580,Prosthemadera,novaeseelandiae,Tui,uncertain,https://xeno-canto.org/842580/download,7,//creativecommons.org/licenses/by-nc-sa/4.0/,"Hicks_Bay,_East_Cape,_Gisborne_District","song,_Wind",[],44100,no,,https://xeno-canto.org/842580/download,Xeno-Canto
584543,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/584543/download,498,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland",song,['Ninox novaeseelandiae'],44100,yes,,https://xeno-canto.org/584543/download,Xeno-Canto
537882,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/537882/download,96,//creativecommons.org/licenses/by-nc-sa/4.0/,"Mangere_Island,_Chatham_Islands",song,['Zosterops lateralis'],44100,yes,,https://xeno-canto.org/537882/download,Xeno-Canto
500849,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500849/download,17,//creativecommons.org/licenses/by-nc-sa/4.0/,"Paraparaumu,_Kapiti_Coast_District,_Wellington",song,"['Fringilla coelebs', 'Turdus merula']",48000,yes,,https://xeno-canto.org/500849/download,Xeno-Canto
500845,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500845/download,24,//creativecommons.org/licenses/by-nc-sa/4.0/,"Invercargill,_Invercargill_City,_Southland",song,"['Chloris chloris', 'Passer domesticus']",48000,yes,,https://xeno-canto.org/500845/download,Xeno-Canto
500844,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/500844/download,58,//creativecommons.org/licenses/by-nc-sa/4.0/,"Invercargill,_Invercargill_City,_Southland",song,['Chloris chloris'],48000,yes,,https://xeno-canto.org/500844/download,Xeno-Canto
466588,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/466588/download,33,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"begging_call,_song",['Mohoua albicilla'],48000,yes,,https://xeno-canto.org/466588/download,Xeno-Canto
466587,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/466587/download,78,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"flight_call,_song","['Acridotheres tristis', 'Notiomystis cincta', 'Mohoua albicilla']",48000,yes,,https://xeno-canto.org/466587/download,Xeno-Canto
463741,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/463741/download,85,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lower_Tuku_Valley,_Chatham_Islands",song,"['Zosterops lateralis', 'Hemiphaga chathamensis']",44100,yes,,https://xeno-canto.org/463741/download,Xeno-Canto
463737,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/463737/download,92,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lower_Tuku_Valley,_Chatham_Islands",song,"['Cyanoramphus novaezelandiae', 'Zosterops lateralis', 'Rhipidura fuliginosa']",44100,yes,,https://xeno-canto.org/463737/download,Xeno-Canto
435770,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/435770/download,74,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rangatira_South_East_Island,_Chatham_Islands","alarm_call,_call,_song",[],44100,yes,,https://xeno-canto.org/435770/download,Xeno-Canto
404851,Prosthemadera,novaeseelandiae,Tui,male,https://xeno-canto.org/404851/download,62,//creativecommons.org/licenses/by-nc-sa/4.0/,"Karangarua,_Westland_District,_West_Coast",song,['Heteralocha acutirostris'],48000,no,,https://xeno-canto.org/404851/download,Xeno-Canto
396544,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/396544/download,22,//creativecommons.org/licenses/by-nc-sa/4.0/,Enderby_Island,"call,_song",['Cyanoramphus novaezelandiae'],44100,yes,,https://xeno-canto.org/396544/download,Xeno-Canto
378277,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378277/download,241,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/378277/download,Xeno-Canto
378276,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378276/download,114,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Prosthemadera novaeseelandiae'],44100,yes,,https://xeno-canto.org/378276/download,Xeno-Canto
378236,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378236/download,12,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,['Turdus merula'],44100,yes,,https://xeno-canto.org/378236/download,Xeno-Canto
378234,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378234/download,31,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pilgrims_Cottage,_Oban,_Southland_District,_Southland",song,"['Fringilla coelebs', 'Turdus merula']",44100,yes,,https://xeno-canto.org/378234/download,Xeno-Canto
378226,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378226/download,78,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_River,_Buller_District,_West_Coast","call,_song",[],44100,yes,,https://xeno-canto.org/378226/download,Xeno-Canto
378225,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378225/download,16,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_River,_Buller_District,_West_Coast","call,_song",[],44100,yes,,https://xeno-canto.org/378225/download,Xeno-Canto
378224,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/378224/download,100,//creativecommons.org/licenses/by-nc-sa/4.0/,"Fox_River,_Buller_District,_West_Coast","call,_song","['Fringilla coelebs', 'Turdus philomelos', 'Turdus merula', 'Zosterops lateralis']",44100,yes,,https://xeno-canto.org/378224/download,Xeno-Canto
344713,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/344713/download,26,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Mohoua albicilla'],44100,yes,,https://xeno-canto.org/344713/download,Xeno-Canto
331536,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/331536/download,38,//creativecommons.org/licenses/by-nc-sa/4.0/,Chatham_Islands,"call,_song",[],44100,yes,,https://xeno-canto.org/331536/download,Xeno-Canto
293304,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/293304/download,11,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island_,"call,_song",['Mohoua albicilla'],44100,no,,https://xeno-canto.org/293304/download,Xeno-Canto
293068,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/293068/download,81,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,"call,_song,_soft_song",[],44100,yes,,https://xeno-canto.org/293068/download,Xeno-Canto
207334,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/207334/download,30,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,song,"['Mohoua novaeseelandiae', 'Rhipidura fuliginosa']",44100,yes,,https://xeno-canto.org/207334/download,Xeno-Canto
207315,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/207315/download,9,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,song,[],44100,no,,https://xeno-canto.org/207315/download,Xeno-Canto
198860,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/198860/download,17,//creativecommons.org/licenses/by-nc-sa/4.0/,"Rakiura_National_Park_(near__Oban),_Southland_District,_Southland",song,[],44100,yes,,https://xeno-canto.org/198860/download,Xeno-Canto
33764,Prosthemadera,novaeseelandiae,Tui,,https://xeno-canto.org/33764/download,118,//creativecommons.org/licenses/by-nc-sa/3.0/,Tiritiri_Matangi_Island_,song,[],44100,unknown,,https://xeno-canto.org/33764/download,Xeno-Canto
959319,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/959319/download,110,//creativecommons.org/licenses/by-nc-sa/4.0/,"Ngaherenga_DOC_campsite,_Pureora_Forest_Park,_Waikato_District.","song,_magpie_wing_sound","['Petroica longipes', 'Gerygone igata']",44100,no,,https://xeno-canto.org/959319/download,Xeno-Canto
956723,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/956723/download,136,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,['Nestor meridionalis'],44100,no,,https://xeno-canto.org/956723/download,Xeno-Canto
956713,Anthornis,melanura,Bellbird,male,https://xeno-canto.org/956713/download,106,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,"['Gerygone igata', 'Mohoua albicilla']",44100,no,,https://xeno-canto.org/956713/download,Xeno-Canto
956708,Anthornis,melanura,Bellbird,male,https://xeno-canto.org/956708/download,80,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,['Mohoua albicilla'],44100,no,,https://xeno-canto.org/956708/download,Xeno-Canto
956637,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/956637/download,54,//creativecommons.org/licenses/by-nc-sa/4.0/,"Tawharanui_Regional_Park_(near__Tāwharanui_Peninsula),_Auckland,_Auckland",song,"['Gerygone igata', 'Rhipidura fuliginosa', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/956637/download,Xeno-Canto
925267,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/925267/download,1420,//creativecommons.org/licenses/by-nc-sa/4.0/,"Teetotal_Flat,_St._Arnaud,_Tasman_District,_Tasman","call,_song",[],44100,yes,,https://xeno-canto.org/925267/download,Xeno-Canto
925265,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/925265/download,664,//creativecommons.org/licenses/by-nc-sa/4.0/,"Maud_Island,_Marlborough_District,_Marlborough","call,_song",[],48000,no,,https://xeno-canto.org/925265/download,Xeno-Canto
925263,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/925263/download,42,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","alarm_call,_call,_song",[],44100,no,,https://xeno-canto.org/925263/download,Xeno-Canto
925262,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/925262/download,37,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","alarm_call,_call,_song",[],44100,no,,https://xeno-canto.org/925262/download,Xeno-Canto
925261,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/925261/download,24,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland",song,[],44100,yes,,https://xeno-canto.org/925261/download,Xeno-Canto
925259,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/925259/download,77,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lady_Alice_Island,_Whangarei_District,_Northland","alarm_call,_song",[],44100,yes,,https://xeno-canto.org/925259/download,Xeno-Canto
856449,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/856449/download,54,//creativecommons.org/licenses/by-nc-sa/4.0/,"Blue_Lakes_Holiday_Park,_Rotorua_District,_Bay_of_Plenty","dawn_song,_song","['Urodynamis taitensis', 'Prosthemadera novaeseelandiae']",44100,no,,https://xeno-canto.org/856449/download,Xeno-Canto
843997,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/843997/download,188,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pōhara,_Golden_Bay,_Tasman_District,_Tasman","call,_song,_cicada",[],44100,yes,,https://xeno-canto.org/843997/download,Xeno-Canto
843994,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/843994/download,100,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pōhara,_Golden_Bay,_Tasman",song,[],44100,yes,,https://xeno-canto.org/843994/download,Xeno-Canto
842925,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/842925/download,95,//creativecommons.org/licenses/by-nc-sa/4.0/,"Cobb_Valley,_Golden_Bay,Tasman_District,_Tasman","duet,_song",[],44100,yes,,https://xeno-canto.org/842925/download,Xeno-Canto
842722,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/842722/download,55,//creativecommons.org/licenses/by-nc-sa/4.0/,"Milnthorp,_Golden_Bay,_Tasman_District,_Tasman","call,_song",[],44100,yes,,https://xeno-canto.org/842722/download,Xeno-Canto
663169,Anthornis,melanura,Bellbird,uncertain,https://xeno-canto.org/663169/download,186,//creativecommons.org/licenses/by-nc/4.0/,"North_West_Bay,_Marlborough_District,_Marlborough",song,[],44100,yes,,https://xeno-canto.org/663169/download,Xeno-Canto
509572,Anthornis,melanura,Bellbird,male,https://xeno-canto.org/509572/download,91,//creativecommons.org/licenses/by-nc-sa/4.0/,"Kaikoura_Flat,_Kaikoura_District,_Canterbury",song,['Fringilla coelebs'],48000,no,,https://xeno-canto.org/509572/download,Xeno-Canto
506507,Anthornis,melanura,Bellbird,,https://xeno-canto.org/506507/download,22,//creativecommons.org/licenses/by-nc-sa/4.0/,"Lake_Pearson,_Selwyn_District,_Canterbury",song,['Turdus merula'],48000,no,,https://xeno-canto.org/506507/download,Xeno-Canto
475984,Anthornis,melanura,Bellbird,,https://xeno-canto.org/475984/download,101,//creativecommons.org/licenses/by-nc-sa/4.0/,Tiritiri_Matangi_Island,song,[],44100,yes,,https://xeno-canto.org/475984/download,Xeno-Canto
474021,Anthornis,melanura,Bellbird,,https://xeno-canto.org/474021/download,148,//creativecommons.org/licenses/by-nc-sa/4.0/,"Waipapa_Ecological_Area,_Pureora_Forest,_North_Island",song,[],44100,no,,https://xeno-canto.org/474021/download,Xeno-Canto
428804,Anthornis,melanura,Bellbird,,https://xeno-canto.org/428804/download,23,//creativecommons.org/licenses/by-nc-sa/4.0/,Ulva_Island,song,"['Cyanoramphus novaezelandiae', 'Petroica australis']",44100,unknown,,https://xeno-canto.org/428804/download,Xeno-Canto
360586,Anthornis,melanura,Bellbird,,https://xeno-canto.org/360586/download,43,//creativecommons.org/licenses/by-nc-nd/4.0/,"Mount_Cargill,_Dunedin_City,_Otago",song,[],44100,yes,,https://xeno-canto.org/360586/download,Xeno-Canto
348789,Anthornis,melanura,Bellbird,,https://xeno-canto.org/348789/download,81,//creativecommons.org/licenses/by-nc-sa/4.0/,"Pukeatua,_Waipa_District,_Waikato",song,['Prosthemadera novaeseelandiae'],44100,no,,https://xeno-canto.org/348789/download,Xeno-Canto
348753,Anthornis,melanura,Bellbird,,https://xeno-canto.org/348753/download,65,//creativecommons.org/licenses/by-nc-sa/4.0/,"Papatowai,_Clutha_District,_Otago",song,"['Turdus philomelos', 'Turdus merula', 'Zosterops lateralis']",44100,yes,,https://xeno-canto.org/348753/download,Xeno-Canto
